,feature,importance,model,day_split,seed,lookback_days,lookforward_days_freezing,lookforward_days_predict
6,grass_pollen_median,0.0,weather_patient_passive,0.7,0,21,2,5
7,grass_pollen_latest,0.0,weather_patient_passive,0.7,0,21,2,5
8,tree_pollen_max,0.0,weather_patient_passive,0.7,0,21,2,5
9,tree_pollen_min,0.0,weather_patient_passive,0.7,0,21,2,5
11,tree_pollen_range,0.0,weather_patient_passive,0.7,0,21,2,5
13,tree_pollen_gradient,0.0,weather_patient_passive,0.7,0,21,2,5
14,tree_pollen_median,0.0,weather_patient_passive,0.7,0,21,2,5
15,tree_pollen_latest,0.0,weather_patient_passive,0.7,0,21,2,5
16,weed_pollen_max,0.0,weather_patient_passive,0.7,0,21,2,5
18,weed_pollen_mean,0.0,weather_patient_passive,0.7,0,21,2,5
21,weed_pollen_gradient,0.0,weather_patient_passive,0.7,0,21,2,5
22,weed_pollen_median,0.0,weather_patient_passive,0.7,0,21,2,5
24,extreme_heat,0.0,weather_patient_passive,0.7,0,21,2,5
23,weed_pollen_latest,0.0,weather_patient_passive,0.7,0,21,2,5
73,aqi_latest,0.0,weather_patient_passive,0.7,0,21,2,5
27,temperature_min,0.0,weather_patient_passive,0.7,0,21,2,5
28,temperature_mean,0.0,weather_patient_passive,0.7,0,21,2,5
34,temperature_max_max,0.0,weather_patient_passive,0.7,0,21,2,5
33,temperature_latest,0.0,weather_patient_passive,0.7,0,21,2,5
31,temperature_gradient,0.0,weather_patient_passive,0.7,0,21,2,5
12,tree_pollen_skew,-0.0003154574132492094,weather_patient_passive,0.7,0,21,2,5
40,temperature_max_median,-0.0003154574132492094,weather_patient_passive,0.7,0,21,2,5
45,temperature_min_range,-0.0003154574132492094,weather_patient_passive,0.7,0,21,2,5
26,temperature_max,-0.0009463722397476282,weather_patient_passive,0.7,0,21,2,5
32,temperature_median,-0.0012618296529968375,weather_patient_passive,0.7,0,21,2,5
66,aqi_max,-0.001577287066246047,weather_patient_passive,0.7,0,21,2,5
50,humidity_max,-0.0025236593059936975,weather_patient_passive,0.7,0,21,2,5
57,humidity_latest,-0.0028391167192428845,weather_patient_passive,0.7,0,21,2,5
30,temperature_skew,-0.003154574132492094,weather_patient_passive,0.7,0,21,2,5
48,temperature_min_median,-0.003785488958990546,weather_patient_passive,0.7,0,21,2,5
49,temperature_min_latest,-0.0041009463722397445,weather_patient_passive,0.7,0,21,2,5
47,temperature_min_gradient,-0.006309148264984243,weather_patient_passive,0.7,0,21,2,5
35,temperature_max_min,-0.0082018927444795,weather_patient_passive,0.7,0,21,2,5
7,rcp3_latest,0.023642172523961703,weather_patient_active,0.7,0,21,2,5
34,daily_prev_inhaler_mean,0.015335463258785986,weather_patient_active,0.7,0,21,2,5
5,rcp3_gradient,0.0022364217252396567,weather_patient_active,0.7,0,21,2,5
29,daily_limit_activity_gradient,0.0006389776357828003,weather_patient_active,0.7,0,21,2,5
0,rcp3_max,0.0,weather_patient_active,0.7,0,21,2,5
30,daily_limit_activity_median,0.0,weather_patient_active,0.7,0,21,2,5
22,daily_night_symp_median,0.0,weather_patient_active,0.7,0,21,2,5
23,daily_night_symp_latest,0.0,weather_patient_active,0.7,0,21,2,5
25,daily_limit_activity_min,0.0,weather_patient_active,0.7,0,21,2,5
27,daily_limit_activity_range,0.0,weather_patient_active,0.7,0,21,2,5
33,daily_prev_inhaler_min,0.0,weather_patient_active,0.7,0,21,2,5
31,daily_limit_activity_latest,0.0,weather_patient_active,0.7,0,21,2,5
19,daily_night_symp_range,0.0,weather_patient_active,0.7,0,21,2,5
35,daily_prev_inhaler_range,0.0,weather_patient_active,0.7,0,21,2,5
36,daily_prev_inhaler_skew,0.0,weather_patient_active,0.7,0,21,2,5
38,daily_prev_inhaler_median,0.0,weather_patient_active,0.7,0,21,2,5
1,rcp3_min,0.0,weather_patient_active,0.7,0,21,2,5
39,daily_prev_inhaler_latest,0.0,weather_patient_active,0.7,0,21,2,5
11,daily_day_symp_range,0.0,weather_patient_active,0.7,0,21,2,5
6,rcp3_median,0.0,weather_patient_active,0.7,0,21,2,5
16,daily_night_symp_max,0.0,weather_patient_active,0.7,0,21,2,5
15,daily_day_symp_latest,0.0,weather_patient_active,0.7,0,21,2,5
14,daily_day_symp_median,0.0,weather_patient_active,0.7,0,21,2,5
17,daily_night_symp_min,0.0,weather_patient_active,0.7,0,21,2,5
9,daily_day_symp_min,0.0,weather_patient_active,0.7,0,21,2,5
8,daily_day_symp_max,0.0,weather_patient_active,0.7,0,21,2,5
32,daily_prev_inhaler_max,-0.0006389776357827003,weather_patient_active,0.7,0,21,2,5
24,daily_limit_activity_max,-0.0009584664536741005,weather_patient_active,0.7,0,21,2,5
37,daily_prev_inhaler_gradient,-0.00191693290734819,weather_patient_active,0.7,0,21,2,5
12,daily_day_symp_skew,-0.001916932907348201,weather_patient_active,0.7,0,21,2,5
21,daily_night_symp_gradient,-0.0019169329073482123,weather_patient_active,0.7,0,21,2,5
28,daily_limit_activity_skew,-0.006709265175718815,weather_patient_active,0.7,0,21,2,5
13,daily_day_symp_gradient,-0.00702875399361017,weather_patient_active,0.7,0,21,2,5
3,rcp3_range,-0.00702875399361017,weather_patient_active,0.7,0,21,2,5
18,daily_night_symp_mean,-0.008945686900958417,weather_patient_active,0.7,0,21,2,5
4,rcp3_skew,-0.010543130990415284,weather_patient_active,0.7,0,21,2,5
26,daily_limit_activity_mean,-0.02396166134185298,weather_patient_active,0.7,0,21,2,5
20,daily_night_symp_skew,-0.026837060702875372,weather_patient_active,0.7,0,21,2,5
2,rcp3_mean,-0.027156549520766727,weather_patient_active,0.7,0,21,2,5
10,daily_day_symp_mean,-0.04792332268370603,weather_patient_active,0.7,0,21,2,5
35,temperature_max_min,0.0019543973941368088,nonweather_patient_passive,0.7,0,21,2,5
40,temperature_max_median,0.0019543973941368088,nonweather_patient_passive,0.7,0,21,2,5
45,temperature_min_range,0.0003257328990228014,nonweather_patient_passive,0.7,0,21,2,5
56,humidity_median,0.0003257328990228014,nonweather_patient_passive,0.7,0,21,2,5
71,aqi_gradient,0.0003257328990228014,nonweather_patient_passive,0.7,0,21,2,5
50,humidity_max,0.0,nonweather_patient_passive,0.7,0,21,2,5
49,temperature_min_latest,0.0,nonweather_patient_passive,0.7,0,21,2,5
48,temperature_min_median,0.0,nonweather_patient_passive,0.7,0,21,2,5
47,temperature_min_gradient,0.0,nonweather_patient_passive,0.7,0,21,2,5
46,temperature_min_skew,0.0,nonweather_patient_passive,0.7,0,21,2,5
0,grass_pollen_max,0.0,nonweather_patient_passive,0.7,0,21,2,5
52,humidity_mean,0.0,nonweather_patient_passive,0.7,0,21,2,5
42,temperature_min_max,0.0,nonweather_patient_passive,0.7,0,21,2,5
41,temperature_max_latest,0.0,nonweather_patient_passive,0.7,0,21,2,5
39,temperature_max_gradient,0.0,nonweather_patient_passive,0.7,0,21,2,5
38,temperature_max_skew,0.0,nonweather_patient_passive,0.7,0,21,2,5
1,grass_pollen_min,0.0,nonweather_patient_passive,0.7,0,21,2,5
43,temperature_min_min,0.0,nonweather_patient_passive,0.7,0,21,2,5
55,humidity_gradient,0.0,nonweather_patient_passive,0.7,0,21,2,5
53,humidity_range,0.0,nonweather_patient_passive,0.7,0,21,2,5
57,humidity_latest,0.0,nonweather_patient_passive,0.7,0,21,2,5
58,wind_speed_max,0.0,nonweather_patient_passive,0.7,0,21,2,5
60,wind_speed_mean,0.0,nonweather_patient_passive,0.7,0,21,2,5
61,wind_speed_range,0.0,nonweather_patient_passive,0.7,0,21,2,5
62,wind_speed_skew,0.0,nonweather_patient_passive,0.7,0,21,2,5
63,wind_speed_gradient,0.0,nonweather_patient_passive,0.7,0,21,2,5
64,wind_speed_median,0.0,nonweather_patient_passive,0.7,0,21,2,5
65,wind_speed_latest,0.0,nonweather_patient_passive,0.7,0,21,2,5
66,aqi_max,0.0,nonweather_patient_passive,0.7,0,21,2,5
67,aqi_min,0.0,nonweather_patient_passive,0.7,0,21,2,5
69,aqi_range,0.0,nonweather_patient_passive,0.7,0,21,2,5
70,aqi_skew,0.0,nonweather_patient_passive,0.7,0,21,2,5
72,aqi_median,0.0,nonweather_patient_passive,0.7,0,21,2,5
36,temperature_max_mean,0.0,nonweather_patient_passive,0.7,0,21,2,5
73,aqi_latest,0.0,nonweather_patient_passive,0.7,0,21,2,5
34,temperature_max_max,0.0,nonweather_patient_passive,0.7,0,21,2,5
7,grass_pollen_latest,0.0,nonweather_patient_passive,0.7,0,21,2,5
9,tree_pollen_min,0.0,nonweather_patient_passive,0.7,0,21,2,5
10,tree_pollen_mean,0.0,nonweather_patient_passive,0.7,0,21,2,5
11,tree_pollen_range,0.0,nonweather_patient_passive,0.7,0,21,2,5
12,tree_pollen_skew,0.0,nonweather_patient_passive,0.7,0,21,2,5
13,tree_pollen_gradient,0.0,nonweather_patient_passive,0.7,0,21,2,5
6,grass_pollen_median,0.0,nonweather_patient_passive,0.7,0,21,2,5
14,tree_pollen_median,0.0,nonweather_patient_passive,0.7,0,21,2,5
15,tree_pollen_latest,0.0,nonweather_patient_passive,0.7,0,21,2,5
16,weed_pollen_max,0.0,nonweather_patient_passive,0.7,0,21,2,5
17,weed_pollen_min,0.0,nonweather_patient_passive,0.7,0,21,2,5
33,temperature_latest,0.0,nonweather_patient_passive,0.7,0,21,2,5
18,weed_pollen_mean,0.0,nonweather_patient_passive,0.7,0,21,2,5
19,weed_pollen_range,0.0,nonweather_patient_passive,0.7,0,21,2,5
5,grass_pollen_gradient,0.0,nonweather_patient_passive,0.7,0,21,2,5
4,grass_pollen_skew,0.0,nonweather_patient_passive,0.7,0,21,2,5
22,weed_pollen_median,0.0,nonweather_patient_passive,0.7,0,21,2,5
23,weed_pollen_latest,0.0,nonweather_patient_passive,0.7,0,21,2,5
24,extreme_heat,0.0,nonweather_patient_passive,0.7,0,21,2,5
25,extreme_cold,0.0,nonweather_patient_passive,0.7,0,21,2,5
3,grass_pollen_range,0.0,nonweather_patient_passive,0.7,0,21,2,5
26,temperature_max,0.0,nonweather_patient_passive,0.7,0,21,2,5
27,temperature_min,0.0,nonweather_patient_passive,0.7,0,21,2,5
28,temperature_mean,0.0,nonweather_patient_passive,0.7,0,21,2,5
29,temperature_range,0.0,nonweather_patient_passive,0.7,0,21,2,5
2,grass_pollen_mean,0.0,nonweather_patient_passive,0.7,0,21,2,5
31,temperature_gradient,0.0,nonweather_patient_passive,0.7,0,21,2,5
32,temperature_median,0.0,nonweather_patient_passive,0.7,0,21,2,5
8,tree_pollen_max,0.0,nonweather_patient_passive,0.7,0,21,2,5
68,aqi_mean,-0.0003257328990228014,nonweather_patient_passive,0.7,0,21,2,5
37,temperature_max_range,-0.0003257328990228014,nonweather_patient_passive,0.7,0,21,2,5
21,weed_pollen_gradient,-0.0003257328990228014,nonweather_patient_passive,0.7,0,21,2,5
30,temperature_skew,-0.0003257328990228014,nonweather_patient_passive,0.7,0,21,2,5
54,humidity_skew,-0.0009771986970684044,nonweather_patient_passive,0.7,0,21,2,5
51,humidity_min,-0.0016286644951140072,nonweather_patient_passive,0.7,0,21,2,5
59,wind_speed_min,-0.0022801302931596103,nonweather_patient_passive,0.7,0,21,2,5
20,weed_pollen_skew,-0.0022801302931596103,nonweather_patient_passive,0.7,0,21,2,5
44,temperature_min_mean,-0.014983713355048866,nonweather_patient_passive,0.7,0,21,2,5
37,daily_prev_inhaler_gradient,0.056721311475409805,nonweather_patient_active,0.7,0,21,2,5
10,daily_day_symp_mean,0.027540983606557344,nonweather_patient_active,0.7,0,21,2,5
5,rcp3_gradient,0.021311475409836033,nonweather_patient_active,0.7,0,21,2,5
1,rcp3_min,0.014754098360655731,nonweather_patient_active,0.7,0,21,2,5
20,daily_night_symp_skew,0.013114754098360614,nonweather_patient_active,0.7,0,21,2,5
0,rcp3_max,0.011475409836065565,nonweather_patient_active,0.7,0,21,2,5
2,rcp3_mean,0.00983606557377048,nonweather_patient_active,0.7,0,21,2,5
29,daily_limit_activity_gradient,0.008524590163934398,nonweather_patient_active,0.7,0,21,2,5
35,daily_prev_inhaler_range,0.006885245901639359,nonweather_patient_active,0.7,0,21,2,5
13,daily_day_symp_gradient,0.006229508196721278,nonweather_patient_active,0.7,0,21,2,5
39,daily_prev_inhaler_latest,0.004918032786885229,nonweather_patient_active,0.7,0,21,2,5
4,rcp3_skew,0.0013114754098360493,nonweather_patient_active,0.7,0,21,2,5
22,daily_night_symp_median,0.0,nonweather_patient_active,0.7,0,21,2,5
38,daily_prev_inhaler_median,0.0,nonweather_patient_active,0.7,0,21,2,5
33,daily_prev_inhaler_min,0.0,nonweather_patient_active,0.7,0,21,2,5
32,daily_prev_inhaler_max,0.0,nonweather_patient_active,0.7,0,21,2,5
31,daily_limit_activity_latest,0.0,nonweather_patient_active,0.7,0,21,2,5
30,daily_limit_activity_median,0.0,nonweather_patient_active,0.7,0,21,2,5
28,daily_limit_activity_skew,0.0,nonweather_patient_active,0.7,0,21,2,5
25,daily_limit_activity_min,0.0,nonweather_patient_active,0.7,0,21,2,5
24,daily_limit_activity_max,0.0,nonweather_patient_active,0.7,0,21,2,5
7,rcp3_latest,0.0,nonweather_patient_active,0.7,0,21,2,5
6,rcp3_median,0.0,nonweather_patient_active,0.7,0,21,2,5
15,daily_day_symp_latest,0.0,nonweather_patient_active,0.7,0,21,2,5
16,daily_night_symp_max,0.0,nonweather_patient_active,0.7,0,21,2,5
8,daily_day_symp_max,0.0,nonweather_patient_active,0.7,0,21,2,5
9,daily_day_symp_min,0.0,nonweather_patient_active,0.7,0,21,2,5
11,daily_day_symp_range,0.0,nonweather_patient_active,0.7,0,21,2,5
14,daily_day_symp_median,0.0,nonweather_patient_active,0.7,0,21,2,5
3,rcp3_range,0.0,nonweather_patient_active,0.7,0,21,2,5
23,daily_night_symp_latest,0.0,nonweather_patient_active,0.7,0,21,2,5
17,daily_night_symp_min,0.0,nonweather_patient_active,0.7,0,21,2,5
19,daily_night_symp_range,0.0,nonweather_patient_active,0.7,0,21,2,5
34,daily_prev_inhaler_mean,-0.0006557377049180802,nonweather_patient_active,0.7,0,21,2,5
18,daily_night_symp_mean,-0.001639344262295106,nonweather_patient_active,0.7,0,21,2,5
12,daily_day_symp_skew,-0.0029508196721311887,nonweather_patient_active,0.7,0,21,2,5
26,daily_limit_activity_mean,-0.003606557377049202,nonweather_patient_active,0.7,0,21,2,5
36,daily_prev_inhaler_skew,-0.004262295081967249,nonweather_patient_active,0.7,0,21,2,5
21,daily_night_symp_gradient,-0.007213114754098404,nonweather_patient_active,0.7,0,21,2,5
27,daily_limit_activity_range,-0.01147540983606562,nonweather_patient_active,0.7,0,21,2,5
43,temperature_min_min,0.0703947368421052,weather_patient_passive,0.7,0,28,2,3
64,wind_speed_median,0.01743421052631573,weather_patient_passive,0.7,0,28,2,3
19,weed_pollen_range,0.016118421052631504,weather_patient_passive,0.7,0,28,2,3
50,humidity_max,0.01118421052631573,weather_patient_passive,0.7,0,28,2,3
71,aqi_gradient,0.00756578947368417,weather_patient_passive,0.7,0,28,2,3
31,temperature_gradient,0.00756578947368417,weather_patient_passive,0.7,0,28,2,3
51,humidity_min,0.00756578947368417,weather_patient_passive,0.7,0,28,2,3
32,temperature_median,0.006907894736842057,weather_patient_passive,0.7,0,28,2,3
70,aqi_skew,0.0062499999999999665,weather_patient_passive,0.7,0,28,2,3
63,wind_speed_gradient,0.005263157894736803,weather_patient_passive,0.7,0,28,2,3
58,wind_speed_max,0.004934210526315741,weather_patient_passive,0.7,0,28,2,3
26,temperature_max,0.004276315789473661,weather_patient_passive,0.7,0,28,2,3
38,temperature_max_skew,0.0036184210526315264,weather_patient_passive,0.7,0,28,2,3
54,humidity_skew,0.002960526315789447,weather_patient_passive,0.7,0,28,2,3
45,temperature_min_range,0.002631578947368407,weather_patient_passive,0.7,0,28,2,3
65,wind_speed_latest,0.001973684210526294,weather_patient_passive,0.7,0,28,2,3
46,temperature_min_skew,0.001973684210526283,weather_patient_passive,0.7,0,28,2,3
47,temperature_min_gradient,0.0016447368421052323,weather_patient_passive,0.7,0,28,2,3
48,temperature_min_median,0.001315789473684159,weather_patient_passive,0.7,0,28,2,3
30,temperature_skew,0.0009868421052631527,weather_patient_passive,0.7,0,28,2,3
40,temperature_max_median,0.0006578947368421018,weather_patient_passive,0.7,0,28,2,3
17,weed_pollen_min,0.0006578947368420906,weather_patient_passive,0.7,0,28,2,3
52,humidity_mean,0.0006578947368420685,weather_patient_passive,0.7,0,28,2,3
66,aqi_max,0.0003289473684210398,weather_patient_passive,0.7,0,28,2,3
55,humidity_gradient,0.00032894736842101755,weather_patient_passive,0.7,0,28,2,3
49,temperature_min_latest,0.0,weather_patient_passive,0.7,0,28,2,3
56,humidity_median,0.0,weather_patient_passive,0.7,0,28,2,3
57,humidity_latest,0.0,weather_patient_passive,0.7,0,28,2,3
59,wind_speed_min,0.0,weather_patient_passive,0.7,0,28,2,3
61,wind_speed_range,0.0,weather_patient_passive,0.7,0,28,2,3
62,wind_speed_skew,0.0,weather_patient_passive,0.7,0,28,2,3
67,aqi_min,0.0,weather_patient_passive,0.7,0,28,2,3
69,aqi_range,0.0,weather_patient_passive,0.7,0,28,2,3
44,temperature_min_mean,0.0,weather_patient_passive,0.7,0,28,2,3
72,aqi_median,0.0,weather_patient_passive,0.7,0,28,2,3
41,temperature_max_latest,0.0,weather_patient_passive,0.7,0,28,2,3
0,grass_pollen_max,0.0,weather_patient_passive,0.7,0,28,2,3
73,aqi_latest,0.0,weather_patient_passive,0.7,0,28,2,3
1,grass_pollen_min,0.0,weather_patient_passive,0.7,0,28,2,3
21,weed_pollen_gradient,0.0,weather_patient_passive,0.7,0,28,2,3
3,grass_pollen_range,0.0,weather_patient_passive,0.7,0,28,2,3
5,grass_pollen_gradient,0.0,weather_patient_passive,0.7,0,28,2,3
6,grass_pollen_median,0.0,weather_patient_passive,0.7,0,28,2,3
7,grass_pollen_latest,0.0,weather_patient_passive,0.7,0,28,2,3
8,tree_pollen_max,0.0,weather_patient_passive,0.7,0,28,2,3
9,tree_pollen_min,0.0,weather_patient_passive,0.7,0,28,2,3
11,tree_pollen_range,0.0,weather_patient_passive,0.7,0,28,2,3
14,tree_pollen_median,0.0,weather_patient_passive,0.7,0,28,2,3
15,tree_pollen_latest,0.0,weather_patient_passive,0.7,0,28,2,3
18,weed_pollen_mean,0.0,weather_patient_passive,0.7,0,28,2,3
20,weed_pollen_skew,0.0,weather_patient_passive,0.7,0,28,2,3
16,weed_pollen_max,0.0,weather_patient_passive,0.7,0,28,2,3
22,weed_pollen_median,0.0,weather_patient_passive,0.7,0,28,2,3
34,temperature_max_max,0.0,weather_patient_passive,0.7,0,28,2,3
23,weed_pollen_latest,0.0,weather_patient_passive,0.7,0,28,2,3
24,extreme_heat,0.0,weather_patient_passive,0.7,0,28,2,3
25,extreme_cold,0.0,weather_patient_passive,0.7,0,28,2,3
27,temperature_min,0.0,weather_patient_passive,0.7,0,28,2,3
28,temperature_mean,0.0,weather_patient_passive,0.7,0,28,2,3
35,temperature_max_min,0.0,weather_patient_passive,0.7,0,28,2,3
33,temperature_latest,0.0,weather_patient_passive,0.7,0,28,2,3
39,temperature_max_gradient,-0.000328947368421062,weather_patient_passive,0.7,0,28,2,3
42,temperature_min_max,-0.000328947368421062,weather_patient_passive,0.7,0,28,2,3
36,temperature_max_mean,-0.000657894736842124,weather_patient_passive,0.7,0,28,2,3
12,tree_pollen_skew,-0.0006578947368421351,weather_patient_passive,0.7,0,28,2,3
2,grass_pollen_mean,-0.0006578947368421573,weather_patient_passive,0.7,0,28,2,3
37,temperature_max_range,-0.000986842105263197,weather_patient_passive,0.7,0,28,2,3
68,aqi_mean,-0.001973684210526372,weather_patient_passive,0.7,0,28,2,3
53,humidity_range,-0.001973684210526372,weather_patient_passive,0.7,0,28,2,3
60,wind_speed_mean,-0.001973684210526372,weather_patient_passive,0.7,0,28,2,3
29,temperature_range,-0.0026315789473684735,weather_patient_passive,0.7,0,28,2,3
13,tree_pollen_gradient,-0.003947368421052711,weather_patient_passive,0.7,0,28,2,3
10,tree_pollen_mean,-0.005592105263157976,weather_patient_passive,0.7,0,28,2,3
4,grass_pollen_skew,-0.027302631578947432,weather_patient_passive,0.7,0,28,2,3
21,daily_night_symp_gradient,0.030794701986755026,weather_patient_active,0.7,0,28,2,3
28,daily_limit_activity_skew,0.029470198675496728,weather_patient_active,0.7,0,28,2,3
27,daily_limit_activity_range,0.029470198675496728,weather_patient_active,0.7,0,28,2,3
5,rcp3_gradient,0.020529801324503372,weather_patient_active,0.7,0,28,2,3
34,daily_prev_inhaler_mean,0.012251655629139113,weather_patient_active,0.7,0,28,2,3
23,daily_night_symp_latest,0.007947019867549709,weather_patient_active,0.7,0,28,2,3
1,rcp3_min,0.005298013245033162,weather_patient_active,0.7,0,28,2,3
3,rcp3_range,0.003973509933774877,weather_patient_active,0.7,0,28,2,3
18,daily_night_symp_mean,0.000993377483443769,weather_patient_active,0.7,0,28,2,3
29,daily_limit_activity_gradient,0.0006622516556291536,weather_patient_active,0.7,0,28,2,3
13,daily_day_symp_gradient,0.00033112582781462673,weather_patient_active,0.7,0,28,2,3
24,daily_limit_activity_max,0.00033112582781458233,weather_patient_active,0.7,0,28,2,3
37,daily_prev_inhaler_gradient,0.0003311258278145712,weather_patient_active,0.7,0,28,2,3
6,rcp3_median,0.0003311258278145712,weather_patient_active,0.7,0,28,2,3
25,daily_limit_activity_min,0.0,weather_patient_active,0.7,0,28,2,3
0,rcp3_max,0.0,weather_patient_active,0.7,0,28,2,3
30,daily_limit_activity_median,0.0,weather_patient_active,0.7,0,28,2,3
32,daily_prev_inhaler_max,0.0,weather_patient_active,0.7,0,28,2,3
33,daily_prev_inhaler_min,0.0,weather_patient_active,0.7,0,28,2,3
35,daily_prev_inhaler_range,0.0,weather_patient_active,0.7,0,28,2,3
38,daily_prev_inhaler_median,0.0,weather_patient_active,0.7,0,28,2,3
31,daily_limit_activity_latest,0.0,weather_patient_active,0.7,0,28,2,3
39,daily_prev_inhaler_latest,0.0,weather_patient_active,0.7,0,28,2,3
22,daily_night_symp_median,0.0,weather_patient_active,0.7,0,28,2,3
14,daily_day_symp_median,0.0,weather_patient_active,0.7,0,28,2,3
7,rcp3_latest,0.0,weather_patient_active,0.7,0,28,2,3
8,daily_day_symp_max,0.0,weather_patient_active,0.7,0,28,2,3
9,daily_day_symp_min,0.0,weather_patient_active,0.7,0,28,2,3
19,daily_night_symp_range,0.0,weather_patient_active,0.7,0,28,2,3
11,daily_day_symp_range,0.0,weather_patient_active,0.7,0,28,2,3
15,daily_day_symp_latest,0.0,weather_patient_active,0.7,0,28,2,3
16,daily_night_symp_max,0.0,weather_patient_active,0.7,0,28,2,3
17,daily_night_symp_min,0.0,weather_patient_active,0.7,0,28,2,3
20,daily_night_symp_skew,-0.0003311258278145157,weather_patient_active,0.7,0,28,2,3
36,daily_prev_inhaler_skew,-0.00033112582781453793,weather_patient_active,0.7,0,28,2,3
26,daily_limit_activity_mean,-0.0006622516556290981,weather_patient_active,0.7,0,28,2,3
2,rcp3_mean,-0.0026490066225165142,weather_patient_active,0.7,0,28,2,3
12,daily_day_symp_skew,-0.006291390728476775,weather_patient_active,0.7,0,28,2,3
10,daily_day_symp_mean,-0.01390728476821188,weather_patient_active,0.7,0,28,2,3
4,rcp3_skew,-0.018211920529801286,weather_patient_active,0.7,0,28,2,3
46,temperature_min_skew,0.013013698630136938,nonweather_patient_passive,0.7,0,28,2,3
56,humidity_median,0.0047945205479452135,nonweather_patient_passive,0.7,0,28,2,3
59,wind_speed_min,0.003767123287671237,nonweather_patient_passive,0.7,0,28,2,3
30,temperature_skew,0.003424657534246567,nonweather_patient_passive,0.7,0,28,2,3
18,weed_pollen_mean,0.0030821917808219303,nonweather_patient_passive,0.7,0,28,2,3
53,humidity_range,0.0030821917808219303,nonweather_patient_passive,0.7,0,28,2,3
65,wind_speed_latest,0.0030821917808219303,nonweather_patient_passive,0.7,0,28,2,3
60,wind_speed_mean,0.002739726027397271,nonweather_patient_passive,0.7,0,28,2,3
54,humidity_skew,0.0027397260273972603,nonweather_patient_passive,0.7,0,28,2,3
64,wind_speed_median,0.0020547945205479532,nonweather_patient_passive,0.7,0,28,2,3
71,aqi_gradient,0.0020547945205479532,nonweather_patient_passive,0.7,0,28,2,3
49,temperature_min_latest,0.0020547945205479532,nonweather_patient_passive,0.7,0,28,2,3
50,humidity_max,0.0020547945205479532,nonweather_patient_passive,0.7,0,28,2,3
47,temperature_min_gradient,0.0017123287671232945,nonweather_patient_passive,0.7,0,28,2,3
63,wind_speed_gradient,0.0017123287671232945,nonweather_patient_passive,0.7,0,28,2,3
31,temperature_gradient,0.0017123287671232945,nonweather_patient_passive,0.7,0,28,2,3
45,temperature_min_range,0.0013698630136986356,nonweather_patient_passive,0.7,0,28,2,3
38,temperature_max_skew,0.0013698630136986356,nonweather_patient_passive,0.7,0,28,2,3
52,humidity_mean,0.0010273972602739766,nonweather_patient_passive,0.7,0,28,2,3
20,weed_pollen_skew,0.0006849315068493178,nonweather_patient_passive,0.7,0,28,2,3
21,weed_pollen_gradient,0.0006849315068493178,nonweather_patient_passive,0.7,0,28,2,3
72,aqi_median,0.0006849315068493178,nonweather_patient_passive,0.7,0,28,2,3
43,temperature_min_min,0.0003424657534246589,nonweather_patient_passive,0.7,0,28,2,3
2,grass_pollen_mean,0.0003424657534246589,nonweather_patient_passive,0.7,0,28,2,3
1,grass_pollen_min,0.0,nonweather_patient_passive,0.7,0,28,2,3
44,temperature_min_mean,0.0,nonweather_patient_passive,0.7,0,28,2,3
41,temperature_max_latest,0.0,nonweather_patient_passive,0.7,0,28,2,3
42,temperature_min_max,0.0,nonweather_patient_passive,0.7,0,28,2,3
67,aqi_min,0.0,nonweather_patient_passive,0.7,0,28,2,3
69,aqi_range,0.0,nonweather_patient_passive,0.7,0,28,2,3
66,aqi_max,0.0,nonweather_patient_passive,0.7,0,28,2,3
48,temperature_min_median,0.0,nonweather_patient_passive,0.7,0,28,2,3
58,wind_speed_max,0.0,nonweather_patient_passive,0.7,0,28,2,3
57,humidity_latest,0.0,nonweather_patient_passive,0.7,0,28,2,3
51,humidity_min,0.0,nonweather_patient_passive,0.7,0,28,2,3
0,grass_pollen_max,0.0,nonweather_patient_passive,0.7,0,28,2,3
73,aqi_latest,0.0,nonweather_patient_passive,0.7,0,28,2,3
36,temperature_max_mean,0.0,nonweather_patient_passive,0.7,0,28,2,3
22,weed_pollen_median,0.0,nonweather_patient_passive,0.7,0,28,2,3
8,tree_pollen_max,0.0,nonweather_patient_passive,0.7,0,28,2,3
7,grass_pollen_latest,0.0,nonweather_patient_passive,0.7,0,28,2,3
11,tree_pollen_range,0.0,nonweather_patient_passive,0.7,0,28,2,3
12,tree_pollen_skew,0.0,nonweather_patient_passive,0.7,0,28,2,3
13,tree_pollen_gradient,0.0,nonweather_patient_passive,0.7,0,28,2,3
14,tree_pollen_median,0.0,nonweather_patient_passive,0.7,0,28,2,3
15,tree_pollen_latest,0.0,nonweather_patient_passive,0.7,0,28,2,3
6,grass_pollen_median,0.0,nonweather_patient_passive,0.7,0,28,2,3
16,weed_pollen_max,0.0,nonweather_patient_passive,0.7,0,28,2,3
17,weed_pollen_min,0.0,nonweather_patient_passive,0.7,0,28,2,3
19,weed_pollen_range,0.0,nonweather_patient_passive,0.7,0,28,2,3
23,weed_pollen_latest,0.0,nonweather_patient_passive,0.7,0,28,2,3
9,tree_pollen_min,0.0,nonweather_patient_passive,0.7,0,28,2,3
24,extreme_heat,0.0,nonweather_patient_passive,0.7,0,28,2,3
25,extreme_cold,0.0,nonweather_patient_passive,0.7,0,28,2,3
26,temperature_max,0.0,nonweather_patient_passive,0.7,0,28,2,3
